Quarter,Postal code,Building type,Price per square meter (EUR/m2)
2020Q1,02140 Laajalahti   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02140 Laajalahti   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02140 Laajalahti   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02150 Otaniemi   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02150 Otaniemi   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02150 Otaniemi   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02160 Westend   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02160 Westend   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02160 Westend   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02170 Haukilahti   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02170 Haukilahti   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02170 Haukilahti   (Espoo ),"Blocks of flats, three-room flat+",4323
2020Q1,02180 Mankkaa   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02180 Mankkaa   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02180 Mankkaa   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02200 Niittykumpu   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02200 Niittykumpu   (Espoo ),"Blocks of flats, two-room flat",4789
2020Q1,02200 Niittykumpu   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02210 Olari   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02210 Olari   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02210 Olari   (Espoo ),"Blocks of flats, three-room flat+",2768
2020Q1,02230 Matinkylä   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02230 Matinkylä   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02230 Matinkylä   (Espoo ),"Blocks of flats, three-room flat+",3554
2020Q1,02240 Friisilä   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02240 Friisilä   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02240 Friisilä   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02250 Henttaa   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02250 Henttaa   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02250 Henttaa   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02260 Kaitaa   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02260 Kaitaa   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02260 Kaitaa   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02270 Finnoo-Eestinmalmi   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02270 Finnoo-Eestinmalmi   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02270 Finnoo-Eestinmalmi   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02280 Malminmäki-Eestinlaakso   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02280 Malminmäki-Eestinlaakso   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02280 Malminmäki-Eestinlaakso   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02300 Nöykkiönpuro   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02300 Nöykkiönpuro   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02300 Nöykkiönpuro   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02320 Espoonlahti   (Espoo ),"Blocks of flats, one-room flat",3800
2020Q1,02320 Espoonlahti   (Espoo ),"Blocks of flats, two-room flat",3062
2020Q1,02320 Espoonlahti   (Espoo ),"Blocks of flats, three-room flat+",2858
2020Q1,02330 Saunalahti-Kattilalaakso   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02330 Saunalahti-Kattilalaakso   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02330 Saunalahti-Kattilalaakso   (Espoo ),"Blocks of flats, three-room flat+",3977
2020Q1,02340 Latokaski   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02340 Latokaski   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02340 Latokaski   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02360 Soukka   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02360 Soukka   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02360 Soukka   (Espoo ),"Blocks of flats, three-room flat+",2350
2020Q1,02380 Suvisaaristo   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02380 Suvisaaristo   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02380 Suvisaaristo   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02600 Etelä-Leppävaara   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02600 Etelä-Leppävaara   (Espoo ),"Blocks of flats, two-room flat",4297
2020Q1,02600 Etelä-Leppävaara   (Espoo ),"Blocks of flats, three-room flat+",4017
2020Q1,02610 Kilo   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02610 Kilo   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02610 Kilo   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02620 Karakallio   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02620 Karakallio   (Espoo ),"Blocks of flats, two-room flat",2932
2020Q1,02620 Karakallio   (Espoo ),"Blocks of flats, three-room flat+",2776
2020Q1,02630 Nihtisilta   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02630 Nihtisilta   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02630 Nihtisilta   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02650 Pohjois-Leppävaara   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02650 Pohjois-Leppävaara   (Espoo ),"Blocks of flats, two-room flat",3987
2020Q1,02650 Pohjois-Leppävaara   (Espoo ),"Blocks of flats, three-room flat+",3576
2020Q1,02660 Lintuvaara   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02660 Lintuvaara   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02660 Lintuvaara   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02680 Uusmäki   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02680 Uusmäki   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02680 Uusmäki   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02700 Kauniainen   (Kauniainen ),"Blocks of flats, one-room flat",..
2020Q1,02700 Kauniainen   (Kauniainen ),"Blocks of flats, two-room flat",..
2020Q1,02700 Kauniainen   (Kauniainen ),"Blocks of flats, three-room flat+",3895
2020Q1,02710 Viherlaakso   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02710 Viherlaakso   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02710 Viherlaakso   (Espoo ),"Blocks of flats, three-room flat+",1860
2020Q1,02720 Lähderanta   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02720 Lähderanta   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02720 Lähderanta   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02730 Jupperi   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02730 Jupperi   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02730 Jupperi   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02740 Bemböle-Pakankylä   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02740 Bemböle-Pakankylä   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02740 Bemböle-Pakankylä   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02750 Sepänkylä-Kuurinniitty   (Espoo ),"Blocks of flats, one-room flat",4401
2020Q1,02750 Sepänkylä-Kuurinniitty   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02750 Sepänkylä-Kuurinniitty   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02760 Tuomarila-Suvela   (Espoo ),"Blocks of flats, one-room flat",3094
2020Q1,02760 Tuomarila-Suvela   (Espoo ),"Blocks of flats, two-room flat",2468
2020Q1,02760 Tuomarila-Suvela   (Espoo ),"Blocks of flats, three-room flat+",2557
2020Q1,02770 Espoon Keskus   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02770 Espoon Keskus   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02770 Espoon Keskus   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02780 Kauklahti   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02780 Kauklahti   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02780 Kauklahti   (Espoo ),"Blocks of flats, three-room flat+",2725
2020Q1,02810 Gumböle-Karhusuo   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02810 Gumböle-Karhusuo   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02810 Gumböle-Karhusuo   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02820 Nupuri-Nuuksio   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02820 Nupuri-Nuuksio   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02820 Nupuri-Nuuksio   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02860 Siikajärvi   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02860 Siikajärvi   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02860 Siikajärvi   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02920 Niipperi   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02920 Niipperi   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02920 Niipperi   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02940 Lippajärvi-Järvenperä   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02940 Lippajärvi-Järvenperä   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02940 Lippajärvi-Järvenperä   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02970 Kalajärvi   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02970 Kalajärvi   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02970 Kalajärvi   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,02980 Lakisto   (Espoo ),"Blocks of flats, one-room flat",..
2020Q1,02980 Lakisto   (Espoo ),"Blocks of flats, two-room flat",..
2020Q1,02980 Lakisto   (Espoo ),"Blocks of flats, three-room flat+",..
2020Q1,04330 Lahela   (Tuusula ),"Blocks of flats, one-room flat",..
2020Q1,04330 Lahela   (Tuusula ),"Blocks of flats, two-room flat",..
2020Q1,04330 Lahela   (Tuusula ),"Blocks of flats, three-room flat+",..
2020Q1,15840 Riihelä   (Lahti ),"Blocks of flats, one-room flat",..
2020Q1,15840 Riihelä   (Lahti ),"Blocks of flats, two-room flat",..
2020Q1,15840 Riihelä   (Lahti ),"Blocks of flats, three-room flat+",..
2020Q1,65520 Helsingby   (Mustasaari ),"Blocks of flats, one-room flat",..
2020Q1,65520 Helsingby   (Mustasaari ),"Blocks of flats, two-room flat",..
2020Q1,65520 Helsingby   (Mustasaari ),"Blocks of flats, three-room flat+",..
2020Q2,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),"Blocks of flats, one-room flat",8543
2020Q2,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),"Blocks of flats, two-room flat",7398
2020Q2,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),"Blocks of flats, three-room flat+",6678
2020Q2,00120 Punavuori   (Helsinki ),"Blocks of flats, one-room flat",8230
2020Q2,00120 Punavuori   (Helsinki ),"Blocks of flats, two-room flat",8389
2020Q2,00120 Punavuori   (Helsinki ),"Blocks of flats, three-room flat+",8060
2020Q2,00130 Kaartinkaupunki   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00130 Kaartinkaupunki   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00130 Kaartinkaupunki   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00140 Kaivopuisto - Ullanlinna   (Helsinki ),"Blocks of flats, one-room flat",9464
2020Q2,00140 Kaivopuisto - Ullanlinna   (Helsinki ),"Blocks of flats, two-room flat",8106
2020Q2,00140 Kaivopuisto - Ullanlinna   (Helsinki ),"Blocks of flats, three-room flat+",9291
2020Q2,00150 Eira - Hernesaari   (Helsinki ),"Blocks of flats, one-room flat",8177
2020Q2,00150 Eira - Hernesaari   (Helsinki ),"Blocks of flats, two-room flat",8107
2020Q2,00150 Eira - Hernesaari   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00160 Katajanokka   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00160 Katajanokka   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00160 Katajanokka   (Helsinki ),"Blocks of flats, three-room flat+",8454
2020Q2,00170 Kruununhaka   (Helsinki ),"Blocks of flats, one-room flat",8325
2020Q2,00170 Kruununhaka   (Helsinki ),"Blocks of flats, two-room flat",7905
2020Q2,00170 Kruununhaka   (Helsinki ),"Blocks of flats, three-room flat+",7024
2020Q2,00180 Kamppi - Ruoholahti   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00180 Kamppi - Ruoholahti   (Helsinki ),"Blocks of flats, two-room flat",7584
2020Q2,00180 Kamppi - Ruoholahti   (Helsinki ),"Blocks of flats, three-room flat+",7944
2020Q2,00190 Suomenlinna   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00190 Suomenlinna   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00190 Suomenlinna   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00200 Lauttasaari   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00200 Lauttasaari   (Helsinki ),"Blocks of flats, two-room flat",6552
2020Q2,00200 Lauttasaari   (Helsinki ),"Blocks of flats, three-room flat+",6207
2020Q2,00210 Vattuniemi   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00210 Vattuniemi   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00210 Vattuniemi   (Helsinki ),"Blocks of flats, three-room flat+",6606
2020Q2,00220 Jätkäsaari   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00220 Jätkäsaari   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00220 Jätkäsaari   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00240 Länsi-Pasila   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00240 Länsi-Pasila   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00240 Länsi-Pasila   (Helsinki ),"Blocks of flats, three-room flat+",5134
2020Q2,00250 Taka-Töölö   (Helsinki ),"Blocks of flats, one-room flat",7887
2020Q2,00250 Taka-Töölö   (Helsinki ),"Blocks of flats, two-room flat",7009
2020Q2,00250 Taka-Töölö   (Helsinki ),"Blocks of flats, three-room flat+",6459
2020Q2,00260 Keski-Töölö   (Helsinki ),"Blocks of flats, one-room flat",8380
2020Q2,00260 Keski-Töölö   (Helsinki ),"Blocks of flats, two-room flat",7019
2020Q2,00260 Keski-Töölö   (Helsinki ),"Blocks of flats, three-room flat+",6778
2020Q2,00270 Pohjois-Meilahti   (Helsinki ),"Blocks of flats, one-room flat",7743
2020Q2,00270 Pohjois-Meilahti   (Helsinki ),"Blocks of flats, two-room flat",6856
2020Q2,00270 Pohjois-Meilahti   (Helsinki ),"Blocks of flats, three-room flat+",6751
2020Q2,00280 Ruskeasuo   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00280 Ruskeasuo   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00280 Ruskeasuo   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00290 Meilahden sairaala-alue   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00290 Meilahden sairaala-alue   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00290 Meilahden sairaala-alue   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00300 Pikku Huopalahti   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00300 Pikku Huopalahti   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00300 Pikku Huopalahti   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00310 Kivihaka   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00310 Kivihaka   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00310 Kivihaka   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00320 Etelä-Haaga   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00320 Etelä-Haaga   (Helsinki ),"Blocks of flats, two-room flat",5269
2020Q2,00320 Etelä-Haaga   (Helsinki ),"Blocks of flats, three-room flat+",5064
2020Q2,00330 Munkkiniemi   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00330 Munkkiniemi   (Helsinki ),"Blocks of flats, two-room flat",6169
2020Q2,00330 Munkkiniemi   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00340 Kuusisaari-Lehtisaari   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00340 Kuusisaari-Lehtisaari   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00340 Kuusisaari-Lehtisaari   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00350 Munkkivuori-Niemenmäki   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00350 Munkkivuori-Niemenmäki   (Helsinki ),"Blocks of flats, two-room flat",4914
2020Q2,00350 Munkkivuori-Niemenmäki   (Helsinki ),"Blocks of flats, three-room flat+",5006
2020Q2,00360 Pajamäki   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00360 Pajamäki   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00360 Pajamäki   (Helsinki ),"Blocks of flats, three-room flat+",4430
2020Q2,00370 Reimarla   (Helsinki ),"Blocks of flats, one-room flat",4550
2020Q2,00370 Reimarla   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00370 Reimarla   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00380 Pitäjänmäen teollisuusalue   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00380 Pitäjänmäen teollisuusalue   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00380 Pitäjänmäen teollisuusalue   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00390 Konala   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00390 Konala   (Helsinki ),"Blocks of flats, two-room flat",3550
2020Q2,00390 Konala   (Helsinki ),"Blocks of flats, three-room flat+",3094
2020Q2,00400 Pohjois-Haaga   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00400 Pohjois-Haaga   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00400 Pohjois-Haaga   (Helsinki ),"Blocks of flats, three-room flat+",4097
2020Q2,00410 Malminkartano   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00410 Malminkartano   (Helsinki ),"Blocks of flats, two-room flat",3172
2020Q2,00410 Malminkartano   (Helsinki ),"Blocks of flats, three-room flat+",2499
2020Q2,00420 Kannelmäki   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00420 Kannelmäki   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00420 Kannelmäki   (Helsinki ),"Blocks of flats, three-room flat+",3091
2020Q2,00430 Maununneva   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00430 Maununneva   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00430 Maununneva   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00440 Lassila   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00440 Lassila   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00440 Lassila   (Helsinki ),"Blocks of flats, three-room flat+",3377
2020Q2,00500 Sörnäinen   (Helsinki ),"Blocks of flats, one-room flat",7437
2020Q2,00500 Sörnäinen   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00500 Sörnäinen   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00510 Etu-Vallila - Alppila   (Helsinki ),"Blocks of flats, one-room flat",7363
2020Q2,00510 Etu-Vallila - Alppila   (Helsinki ),"Blocks of flats, two-room flat",6290
2020Q2,00510 Etu-Vallila - Alppila   (Helsinki ),"Blocks of flats, three-room flat+",5786
2020Q2,00520 Itä-Pasila   (Helsinki ),"Blocks of flats, one-room flat",6115
2020Q2,00520 Itä-Pasila   (Helsinki ),"Blocks of flats, two-room flat",5832
2020Q2,00520 Itä-Pasila   (Helsinki ),"Blocks of flats, three-room flat+",5376
2020Q2,00530 Kallio   (Helsinki ),"Blocks of flats, one-room flat",6760
2020Q2,00530 Kallio   (Helsinki ),"Blocks of flats, two-room flat",6547
2020Q2,00530 Kallio   (Helsinki ),"Blocks of flats, three-room flat+",6211
2020Q2,00540 Kalasatama   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00540 Kalasatama   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00540 Kalasatama   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00550 Vallila   (Helsinki ),"Blocks of flats, one-room flat",6535
2020Q2,00550 Vallila   (Helsinki ),"Blocks of flats, two-room flat",6015
2020Q2,00550 Vallila   (Helsinki ),"Blocks of flats, three-room flat+",5287
2020Q2,00560 Toukola-Vanhakaupunki   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00560 Toukola-Vanhakaupunki   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00560 Toukola-Vanhakaupunki   (Helsinki ),"Blocks of flats, three-room flat+",6029
2020Q2,00570 Kulosaari   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00570 Kulosaari   (Helsinki ),"Blocks of flats, two-room flat",5423
2020Q2,00570 Kulosaari   (Helsinki ),"Blocks of flats, three-room flat+",5325
2020Q2,00580 Verkkosaari   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00580 Verkkosaari   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00580 Verkkosaari   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00590 Kaitalahti   (Helsinki ),"Blocks of flats, one-room flat",..
2020Q2,00590 Kaitalahti   (Helsinki ),"Blocks of flats, two-room flat",..
2020Q2,00590 Kaitalahti   (Helsinki ),"Blocks of flats, three-room flat+",..
2020Q2,00600 Koskela-Helsinki   (Helsinki ),"Blocks of flats, one-room flat",..
