Quarter,Postal code,One-room flat,Two-room flat,Three-room flat+,Terraced houses
2019Q1,02660 Lintuvaara   (Espoo ),..,..,..,..
2019Q1,02680 Uusmäki   (Espoo ),..,..,..,..
2019Q1,02700 Kauniainen   (Kauniainen ),..,3621,..,3650
2019Q1,02710 Viherlaakso   (Espoo ),..,..,2267,2959
2019Q1,02720 Lähderanta   (Espoo ),..,..,..,2680
2019Q1,02730 Jupperi   (Espoo ),..,..,..,..
2019Q1,02740 Bemböle-Pakankylä   (Espoo ),..,..,..,..
2019Q1,02750 Sepänkylä-Kuurinniitty   (Espoo ),..,..,..,3608
2019Q1,02760 Tuomarila-Suvela   (Espoo ),..,..,2365,3271
2019Q1,02770 Espoon Keskus   (Espoo ),..,..,..,3098
2019Q1,02780 Kauklahti   (Espoo ),..,..,..,2928
2019Q1,02810 Gumböle-Karhusuo   (Espoo ),..,..,..,..
2019Q1,02820 Nupuri-Nuuksio   (Espoo ),..,..,..,..
2019Q1,02860 Siikajärvi   (Espoo ),..,..,..,..
2019Q1,02920 Niipperi   (Espoo ),..,..,..,3114
2019Q1,02940 Lippajärvi-Järvenperä   (Espoo ),..,..,..,2968
2019Q1,02970 Kalajärvi   (Espoo ),..,..,..,..
2019Q1,02980 Lakisto   (Espoo ),..,..,..,..
2019Q2,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),8332,7694,6846,..
2019Q2,00120 Punavuori   (Helsinki ),8707,7732,7443,..
2019Q2,00130 Kaartinkaupunki   (Helsinki ),..,..,..,..
2019Q2,00140 Kaivopuisto - Ullanlinna   (Helsinki ),8848,7954,8508,..
2019Q2,00150 Eira - Hernesaari   (Helsinki ),..,7908,8410,..
2019Q2,00160 Katajanokka   (Helsinki ),..,..,6229,..
2019Q2,00170 Kruununhaka   (Helsinki ),7859,7064,7061,..
2019Q2,00180 Kamppi - Ruoholahti   (Helsinki ),..,7089,7251,..
2019Q2,00190 Suomenlinna   (Helsinki ),..,..,..,..
2019Q2,00200 Lauttasaari   (Helsinki ),..,5924,5696,..
2019Q2,00210 Vattuniemi   (Helsinki ),..,6245,6028,..
2019Q2,00220 Jätkäsaari   (Helsinki ),..,..,..,..
2019Q2,00240 Länsi-Pasila   (Helsinki ),..,..,..,..
2019Q2,00250 Taka-Töölö   (Helsinki ),7817,6564,6250,..
2019Q2,00260 Keski-Töölö   (Helsinki ),7732,6423,6714,..
2019Q2,00270 Pohjois-Meilahti   (Helsinki ),7193,6372,5966,..
2019Q2,00280 Ruskeasuo   (Helsinki ),..,5673,..,..
2019Q2,00290 Meilahden sairaala-alue   (Helsinki ),..,..,..,..
2019Q2,00300 Pikku Huopalahti   (Helsinki ),..,..,..,..
2019Q2,00310 Kivihaka   (Helsinki ),..,..,..,..
2019Q2,00320 Etelä-Haaga   (Helsinki ),..,4309,4735,..
2019Q2,00330 Munkkiniemi   (Helsinki ),..,5931,5867,..
2019Q2,00340 Kuusisaari-Lehtisaari   (Helsinki ),..,..,..,..
2019Q2,00350 Munkkivuori-Niemenmäki   (Helsinki ),5603,4661,4574,..
2019Q2,00360 Pajamäki   (Helsinki ),..,..,4385,..
2019Q2,00370 Reimarla   (Helsinki ),..,3175,3081,..
2019Q2,00380 Pitäjänmäen teollisuusalue   (Helsinki ),..,5319,4974,..
2019Q2,00390 Konala   (Helsinki ),..,3375,..,3107
2019Q2,00400 Pohjois-Haaga   (Helsinki ),..,4240,3794,..
2019Q2,00410 Malminkartano   (Helsinki ),..,2641,2944,..
2019Q2,00420 Kannelmäki   (Helsinki ),..,3722,2990,..
2019Q2,00430 Maununneva   (Helsinki ),..,..,..,..
2019Q2,00440 Lassila   (Helsinki ),..,..,3465,..
2019Q2,00500 Sörnäinen   (Helsinki ),6771,5975,5787,..
2019Q2,00510 Etu-Vallila - Alppila   (Helsinki ),6727,5956,6066,..
2019Q2,00520 Itä-Pasila   (Helsinki ),6141,5124,4864,..
2019Q2,00530 Kallio   (Helsinki ),6547,6202,5776,..
2019Q2,00540 Kalasatama   (Helsinki ),..,..,..,..
2019Q2,00550 Vallila   (Helsinki ),..,5115,5349,..
2019Q2,00560 Toukola-Vanhakaupunki   (Helsinki ),..,..,5486,..
2019Q2,00570 Kulosaari   (Helsinki ),..,5887,5303,..
2019Q2,00580 Verkkosaari   (Helsinki ),..,..,..,..
2019Q2,00590 Kaitalahti   (Helsinki ),..,..,..,..
2019Q2,00600 Koskela-Helsinki   (Helsinki ),..,..,2916,..
2019Q2,00610 Käpylä   (Helsinki ),6041,5498,5303,..
2019Q2,00620 Metsälä-Etelä-Oulunkylä   (Helsinki ),..,3900,..,..
2019Q2,00630 Maunula-Suursuo   (Helsinki ),..,3581,3223,..
2019Q2,00640 Oulunkylä-Patola   (Helsinki ),..,3619,3459,..
2019Q2,00650 Veräjämäki   (Helsinki ),..,..,..,..
2019Q2,00660 Länsi-Pakila   (Helsinki ),..,..,..,..
2019Q2,00670 Paloheinä   (Helsinki ),..,..,..,..
2019Q2,00680 Itä-Pakila   (Helsinki ),..,..,..,..
2019Q2,00690 Tuomarinkylä-Torpparinmäki   (Helsinki ),..,..,..,3378
2019Q2,00700 Malmi   (Helsinki ),..,..,3011,3331
2019Q2,00710 Pihlajamäki   (Helsinki ),..,2514,2502,..
2019Q2,00720 Pukinmäki-Savela   (Helsinki ),..,3106,3101,..
2019Q2,00730 Tapanila   (Helsinki ),..,3632,..,3952
2019Q2,00740 Siltamäki   (Helsinki ),..,2464,..,3352
2019Q2,00750 Puistola   (Helsinki ),..,..,..,3198
2019Q2,00760 Suurmetsä   (Helsinki ),..,..,..,..
2019Q2,00770 Jakomäki - Alppikylä   (Helsinki ),..,..,..,..
2019Q2,00780 Tapaninvainio   (Helsinki ),..,..,..,3216
2019Q2,00790 Viikki   (Helsinki ),..,4630,4403,..
2019Q2,00800 Länsi-Herttoniemi   (Helsinki ),..,4963,4998,..
2019Q2,00810 Herttoniemi   (Helsinki ),..,..,4801,..
2019Q2,00820 Roihuvuori   (Helsinki ),..,..,3462,..
2019Q2,00830 Tammisalo   (Helsinki ),..,..,..,..
2019Q2,00840 Laajasalo   (Helsinki ),..,..,3166,3492
2019Q2,00850 Jollas   (Helsinki ),..,..,..,..
2019Q2,00870 Etelä-Laajasalo   (Helsinki ),..,..,..,..
2019Q2,00890 Itäsalmi   (Helsinki ),..,..,..,..
2019Q2,00900 Puotinharju   (Helsinki ),..,..,2642,..
2019Q2,00910 Puotila   (Helsinki ),..,..,3120,..
2019Q2,00920 Myllypuro   (Helsinki ),..,3051,2541,..
2019Q2,00930 Itäkeskus-Marjaniemi   (Helsinki ),..,..,3038,..
2019Q2,00940 Kontula - Vesala   (Helsinki ),..,..,2142,3275
2019Q2,00950 Vartioharju   (Helsinki ),..,..,..,3630
2019Q2,00960 Pohjois-Vuosaari   (Helsinki ),..,2977,2621,..
2019Q2,00970 Mellunmäki   (Helsinki ),..,2603,2169,..
2019Q2,00980 Etelä-Vuosaari   (Helsinki ),..,..,2954,3443
2019Q2,00990 Aurinkolahti   (Helsinki ),..,4895,4654,..
2019Q2,01200 Hakunila   (Vantaa ),2351,2055,1627,2408
2019Q2,01230 Vaarala   (Vantaa ),..,..,..,2922
2019Q2,01260 Itä-Hakkila   (Vantaa ),..,..,..,2655
2019Q2,01280 Länsimäki   (Vantaa ),..,..,1858,2797
2019Q2,01300 Tikkurila   (Vantaa ),3866,3536,3113,3038
2019Q2,01340 Leinelä   (Vantaa ),..,..,..,..
2019Q2,01350 Hiekkaharju   (Vantaa ),..,..,2340,2804
2019Q2,01360 Koivukylä-Havukoski   (Vantaa ),2963,1810,1878,2766
2019Q2,01370 Jokiniemi   (Vantaa ),..,..,..,2971
2019Q2,01380 Kuusikko-Hakkila   (Vantaa ),..,..,..,..
2019Q2,01390 Ruskeasanta-Ilola   (Vantaa ),..,..,..,..
2019Q2,01400 Rekola   (Vantaa ),..,..,..,..
2019Q2,01420 Päiväkumpu   (Vantaa ),..,..,..,..
2019Q2,01450 Korso   (Vantaa ),..,..,1985,2848
2019Q2,01480 Mikkola   (Vantaa ),..,2008,..,..
2019Q2,01510 Kirkonkylä-Veromäki   (Vantaa ),..,..,3804,..
2019Q2,01520 Tammisto   (Vantaa ),..,..,3617,4099
2019Q2,01530 Veromiehenkylä   (Vantaa ),..,..,..,..
2019Q2,01600 Myyrmäki   (Vantaa ),..,2633,2072,..
2019Q2,01610 Kaivoksela   (Vantaa ),..,3037,..,..
2019Q2,01620 Martinlaakso   (Vantaa ),..,..,1947,2618
2019Q2,01630 Hämeenkylä   (Vantaa ),..,..,..,2917
2019Q2,01640 Hämevaara   (Vantaa ),..,..,..,..
2019Q2,01650 Vapaala   (Vantaa ),..,1805,..,..
2019Q2,01660 Varisto   (Vantaa ),..,..,..,..
2019Q2,01670 Vantaanlaakso   (Vantaa ),..,..,..,..
2019Q2,01680 Askisto   (Vantaa ),..,..,..,..
2019Q2,01690 Ylästö   (Vantaa ),..,..,..,3486
2019Q2,01700 Kivistö   (Vantaa ),..,..,..,..
2019Q2,01710 Pähkinärinne   (Vantaa ),..,2565,2296,..
2019Q2,01720 Petikko   (Vantaa ),..,..,..,..
2019Q2,01730 Vantaanpuisto   (Vantaa ),..,..,..,..
2019Q2,01750 Keimola   (Vantaa ),..,..,..,..
2019Q2,01760 Seutula   (Vantaa ),..,..,..,..
2019Q2,02100 Tapiola   (Espoo ),..,5276,4832,..
2019Q2,02110 Otsolahti   (Espoo ),..,5195,4835,..
2019Q2,02120 Länsikorkee-Suvikumpu   (Espoo ),..,4810,4642,..
2019Q2,02130 Pohjois-Tapiola   (Espoo ),..,4279,4007,4309
2019Q2,02140 Laajalahti   (Espoo ),..,..,..,3263
2019Q2,02150 Otaniemi   (Espoo ),..,..,..,..
2019Q2,02160 Westend   (Espoo ),..,..,..,4519
2019Q2,02170 Haukilahti   (Espoo ),..,..,4344,3962
2019Q2,02180 Mankkaa   (Espoo ),..,..,..,3613
2019Q2,02200 Niittykumpu   (Espoo ),..,..,4491,4002
2019Q2,02210 Olari   (Espoo ),4343,3294,2815,3325
2019Q2,02230 Matinkylä   (Espoo ),4665,4009,3537,3953
2019Q2,02240 Friisilä   (Espoo ),..,..,..,..
2019Q2,02250 Henttaa   (Espoo ),..,..,..,..
2019Q2,02260 Kaitaa   (Espoo ),..,..,..,..
2019Q2,02270 Finnoo-Eestinmalmi   (Espoo ),..,..,..,3316
2019Q2,02280 Malminmäki-Eestinlaakso   (Espoo ),..,..,..,..
2019Q2,02300 Nöykkiönpuro   (Espoo ),..,..,..,3512
2019Q2,02320 Espoonlahti   (Espoo ),4376,3548,2687,3232
2019Q2,02330 Saunalahti-Kattilalaakso   (Espoo ),..,..,..,3605
2019Q2,02340 Latokaski   (Espoo ),..,..,..,3240
2019Q2,02360 Soukka   (Espoo ),..,..,2676,3674
2019Q2,02380 Suvisaaristo   (Espoo ),..,..,..,..
2019Q2,02600 Etelä-Leppävaara   (Espoo ),..,4250,3381,..
2019Q2,02610 Kilo   (Espoo ),..,..,..,3867
2019Q2,02620 Karakallio   (Espoo ),..,2235,..,..
2019Q2,02630 Nihtisilta   (Espoo ),..,..,..,3637
2019Q2,02650 Pohjois-Leppävaara   (Espoo ),..,3990,3398,..
2019Q2,02660 Lintuvaara   (Espoo ),..,..,..,..
2019Q2,02680 Uusmäki   (Espoo ),..,..,..,..
2019Q2,02700 Kauniainen   (Kauniainen ),..,..,4458,3388
2019Q2,02710 Viherlaakso   (Espoo ),..,..,..,3299
2019Q2,02720 Lähderanta   (Espoo ),..,..,..,2720
2019Q2,02730 Jupperi   (Espoo ),..,..,..,3234
2019Q2,02740 Bemböle-Pakankylä   (Espoo ),..,..,..,3411
2019Q2,02750 Sepänkylä-Kuurinniitty   (Espoo ),..,..,..,3744
2019Q2,02760 Tuomarila-Suvela   (Espoo ),3097,2411,2549,2988
2019Q2,02770 Espoon Keskus   (Espoo ),..,..,..,2924
2019Q2,02780 Kauklahti   (Espoo ),..,..,..,..
2019Q2,02810 Gumböle-Karhusuo   (Espoo ),..,..,..,..
2019Q2,02820 Nupuri-Nuuksio   (Espoo ),..,..,..,..
2019Q2,02860 Siikajärvi   (Espoo ),..,..,..,..
2019Q2,02920 Niipperi   (Espoo ),..,..,..,2660
2019Q2,02940 Lippajärvi-Järvenperä   (Espoo ),..,..,..,3212
2019Q2,02970 Kalajärvi   (Espoo ),..,..,..,..
2019Q2,02980 Lakisto   (Espoo ),..,..,..,..
2019Q3,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),8130,6901,7379,..
2019Q3,00120 Punavuori   (Helsinki ),8089,7404,7253,..
2019Q3,00130 Kaartinkaupunki   (Helsinki ),..,..,..,..
2019Q3,00140 Kaivopuisto - Ullanlinna   (Helsinki ),8608,8548,8050,..
2019Q3,00150 Eira - Hernesaari   (Helsinki ),..,7551,7674,..
2019Q3,00160 Katajanokka   (Helsinki ),..,..,6790,..
2019Q3,00170 Kruununhaka   (Helsinki ),8302,7772,7391,..
2019Q3,00180 Kamppi - Ruoholahti   (Helsinki ),8654,6692,7173,..
2019Q3,00190 Suomenlinna   (Helsinki ),..,..,..,..
2019Q3,00200 Lauttasaari   (Helsinki ),..,6131,5835,..
2019Q3,00210 Vattuniemi   (Helsinki ),..,..,6232,..
2019Q3,00220 Jätkäsaari   (Helsinki ),..,..,..,..
2019Q3,00240 Länsi-Pasila   (Helsinki ),..,..,4965,..
2019Q3,00250 Taka-Töölö   (Helsinki ),7637,6483,6047,..
2019Q3,00260 Keski-Töölö   (Helsinki ),7793,6964,5884,..
2019Q3,00270 Pohjois-Meilahti   (Helsinki ),6444,6318,6174,..
2019Q3,00280 Ruskeasuo   (Helsinki ),..,5609,..,..
2019Q3,00290 Meilahden sairaala-alue   (Helsinki ),..,..,..,..
2019Q3,00300 Pikku Huopalahti   (Helsinki ),..,..,..,..
2019Q3,00310 Kivihaka   (Helsinki ),..,..,..,..
2019Q3,00320 Etelä-Haaga   (Helsinki ),6760,5163,4824,..
2019Q3,00330 Munkkiniemi   (Helsinki ),..,..,5992,..
2019Q3,00340 Kuusisaari-Lehtisaari   (Helsinki ),..,..,..,..
2019Q3,00350 Munkkivuori-Niemenmäki   (Helsinki ),..,5091,4193,..
2019Q3,00360 Pajamäki   (Helsinki ),..,..,4244,..
2019Q3,00370 Reimarla   (Helsinki ),..,..,..,..
2019Q3,00380 Pitäjänmäen teollisuusalue   (Helsinki ),..,..,4604,..
2019Q3,00390 Konala   (Helsinki ),..,3349,..,..
2019Q3,00400 Pohjois-Haaga   (Helsinki ),5689,4528,3670,..
2019Q3,00410 Malminkartano   (Helsinki ),..,..,2457,..
2019Q3,00420 Kannelmäki   (Helsinki ),..,3300,3009,..
2019Q3,00430 Maununneva   (Helsinki ),..,..,..,..
2019Q3,00440 Lassila   (Helsinki ),..,3299,3303,..
2019Q3,00500 Sörnäinen   (Helsinki ),6859,5654,5270,..
2019Q3,00510 Etu-Vallila - Alppila   (Helsinki ),..,5837,..,..
2019Q3,00520 Itä-Pasila   (Helsinki ),6145,5044,5324,..
2019Q3,00530 Kallio   (Helsinki ),6868,5853,5579,..
2019Q3,00540 Kalasatama   (Helsinki ),..,..,..,..
2019Q3,00550 Vallila   (Helsinki ),..,5958,..,..
2019Q3,00560 Toukola-Vanhakaupunki   (Helsinki ),..,5858,5492,..
2019Q3,00570 Kulosaari   (Helsinki ),..,5025,5004,..
2019Q3,00580 Verkkosaari   (Helsinki ),..,..,..,..
2019Q3,00590 Kaitalahti   (Helsinki ),..,..,..,..
2019Q3,00600 Koskela-Helsinki   (Helsinki ),..,..,..,..
2019Q3,00610 Käpylä   (Helsinki ),..,..,5191,..
2019Q3,00620 Metsälä-Etelä-Oulunkylä   (Helsinki ),..,..,..,..
2019Q3,00630 Maunula-Suursuo   (Helsinki ),..,4035,3386,..
2019Q3,00640 Oulunkylä-Patola   (Helsinki ),..,..,3384,3331
2019Q3,00650 Veräjämäki   (Helsinki ),..,..,..,..
2019Q3,00660 Länsi-Pakila   (Helsinki ),..,..,..,..
2019Q3,00670 Paloheinä   (Helsinki ),..,..,..,3776
2019Q3,00680 Itä-Pakila   (Helsinki ),..,..,..,..
2019Q3,00690 Tuomarinkylä-Torpparinmäki   (Helsinki ),..,..,..,..
2019Q3,00700 Malmi   (Helsinki ),4157,3218,2896,3917
2019Q3,00710 Pihlajamäki   (Helsinki ),..,2951,2365,..
2019Q3,00720 Pukinmäki-Savela   (Helsinki ),..,3221,..,..
2019Q3,00730 Tapanila   (Helsinki ),..,3399,..,3227
2019Q3,00740 Siltamäki   (Helsinki ),..,..,1908,3005
2019Q3,00750 Puistola   (Helsinki ),..,..,..,..
2019Q3,00760 Suurmetsä   (Helsinki ),..,..,..,2810
2019Q3,00770 Jakomäki - Alppikylä   (Helsinki ),..,..,1702,..
2019Q3,00780 Tapaninvainio   (Helsinki ),..,3356,..,3245
2019Q3,00790 Viikki   (Helsinki ),..,4836,4413,..
2019Q3,00800 Länsi-Herttoniemi   (Helsinki ),..,..,5064,..
2019Q3,00810 Herttoniemi   (Helsinki ),..,5071,4969,..
2019Q3,00820 Roihuvuori   (Helsinki ),..,..,3472,..
2019Q3,00830 Tammisalo   (Helsinki ),..,..,..,..
2019Q3,00840 Laajasalo   (Helsinki ),..,..,3369,3558
2019Q3,00850 Jollas   (Helsinki ),..,..,..,..
2019Q3,00870 Etelä-Laajasalo   (Helsinki ),..,..,..,..
2019Q3,00890 Itäsalmi   (Helsinki ),..,..,..,..
2019Q3,00900 Puotinharju   (Helsinki ),..,3661,2683,..
2019Q3,00910 Puotila   (Helsinki ),..,3381,3026,..
2019Q3,00920 Myllypuro   (Helsinki ),..,..,2545,3362
2019Q3,00930 Itäkeskus-Marjaniemi   (Helsinki ),..,..,2649,..
2019Q3,00940 Kontula - Vesala   (Helsinki ),..,..,2056,2436
2019Q3,00950 Vartioharju   (Helsinki ),..,..,..,..
2019Q3,00960 Pohjois-Vuosaari   (Helsinki ),..,3077,2594,..
2019Q3,00970 Mellunmäki   (Helsinki ),..,2359,2064,..
2019Q3,00980 Etelä-Vuosaari   (Helsinki ),..,..,3173,3428
2019Q3,00990 Aurinkolahti   (Helsinki ),..,4721,4733,..
2019Q3,01200 Hakunila   (Vantaa ),..,1932,2005,..
2019Q3,01230 Vaarala   (Vantaa ),..,..,..,..
2019Q3,01260 Itä-Hakkila   (Vantaa ),..,..,..,..
2019Q3,01280 Länsimäki   (Vantaa ),..,..,..,2864
2019Q3,01300 Tikkurila   (Vantaa ),4272,3313,3130,3131
2019Q3,01340 Leinelä   (Vantaa ),..,..,..,..
2019Q3,01350 Hiekkaharju   (Vantaa ),..,..,2331,2932
2019Q3,01360 Koivukylä-Havukoski   (Vantaa ),..,1898,1663,..
2019Q3,01370 Jokiniemi   (Vantaa ),..,..,..,3271
2019Q3,01380 Kuusikko-Hakkila   (Vantaa ),..,..,..,3043
2019Q3,01390 Ruskeasanta-Ilola   (Vantaa ),..,..,..,..
2019Q3,01400 Rekola   (Vantaa ),..,..,..,..
2019Q3,01420 Päiväkumpu   (Vantaa ),..,..,..,..
2019Q3,01450 Korso   (Vantaa ),2811,2853,2050,2699
2019Q3,01480 Mikkola   (Vantaa ),..,2081,1837,..
2019Q3,01510 Kirkonkylä-Veromäki   (Vantaa ),..,..,..,3773
2019Q3,01520 Tammisto   (Vantaa ),..,4366,3266,4162
2019Q3,01530 Veromiehenkylä   (Vantaa ),..,..,..,..
2019Q3,01600 Myyrmäki   (Vantaa ),3686,2691,2112,..
2019Q3,01610 Kaivoksela   (Vantaa ),..,2866,2535,..
2019Q3,01620 Martinlaakso   (Vantaa ),..,..,1883,2462
2019Q3,01630 Hämeenkylä   (Vantaa ),..,..,..,..
2019Q3,01640 Hämevaara   (Vantaa ),..,..,..,..
2019Q3,01650 Vapaala   (Vantaa ),..,1789,..,..
2019Q3,01660 Varisto   (Vantaa ),..,..,..,..
2019Q3,01670 Vantaanlaakso   (Vantaa ),..,..,..,3312
2019Q3,01680 Askisto   (Vantaa ),..,..,..,..
2019Q3,01690 Ylästö   (Vantaa ),..,..,..,3431
2019Q3,01700 Kivistö   (Vantaa ),..,..,..,..
2019Q3,01710 Pähkinärinne   (Vantaa ),..,2592,2114,..
2019Q3,01720 Petikko   (Vantaa ),..,..,..,..
2019Q3,01730 Vantaanpuisto   (Vantaa ),..,..,..,..
2019Q3,01750 Keimola   (Vantaa ),..,..,..,..
2019Q3,01760 Seutula   (Vantaa ),..,..,..,..
2019Q3,02100 Tapiola   (Espoo ),5332,5049,4594,..
2019Q3,02110 Otsolahti   (Espoo ),..,..,4936,..
2019Q3,02120 Länsikorkee-Suvikumpu   (Espoo ),..,..,4616,..
2019Q3,02130 Pohjois-Tapiola   (Espoo ),..,..,4085,3933
2019Q3,02140 Laajalahti   (Espoo ),..,..,..,..
2019Q3,02150 Otaniemi   (Espoo ),..,..,..,..
2019Q3,02160 Westend   (Espoo ),..,..,..,4651
2019Q3,02170 Haukilahti   (Espoo ),5408,4639,3946,4489
2019Q3,02180 Mankkaa   (Espoo ),..,..,..,4034
2019Q3,02200 Niittykumpu   (Espoo ),..,..,4317,3691
2019Q3,02210 Olari   (Espoo ),4014,3143,2844,3385
2019Q3,02230 Matinkylä   (Espoo ),4334,3925,3411,4128
2019Q3,02240 Friisilä   (Espoo ),..,..,..,..
2019Q3,02250 Henttaa   (Espoo ),..,..,..,..
2019Q3,02260 Kaitaa   (Espoo ),..,..,..,..
2019Q3,02270 Finnoo-Eestinmalmi   (Espoo ),..,..,..,3618
2019Q3,02280 Malminmäki-Eestinlaakso   (Espoo ),..,..,..,3516
2019Q3,02300 Nöykkiönpuro   (Espoo ),..,..,..,..
2019Q3,02320 Espoonlahti   (Espoo ),..,..,2962,3380
2019Q3,02330 Saunalahti-Kattilalaakso   (Espoo ),..,..,..,3807
2019Q3,02340 Latokaski   (Espoo ),..,..,..,2910
2019Q3,02360 Soukka   (Espoo ),..,..,2407,3109
2019Q3,02380 Suvisaaristo   (Espoo ),..,..,..,..
2019Q3,02600 Etelä-Leppävaara   (Espoo ),..,3666,3104,..
2019Q3,02610 Kilo   (Espoo ),..,..,..,3844
2019Q3,02620 Karakallio   (Espoo ),..,..,2321,3393
2019Q3,02630 Nihtisilta   (Espoo ),..,..,..,..
2019Q3,02650 Pohjois-Leppävaara   (Espoo ),4363,3944,3551,3828
2019Q3,02660 Lintuvaara   (Espoo ),..,..,..,..
2019Q3,02680 Uusmäki   (Espoo ),..,..,..,..
2019Q3,02700 Kauniainen   (Kauniainen ),4597,3684,4314,3750
2019Q3,02710 Viherlaakso   (Espoo ),..,..,2276,3020
2019Q3,02720 Lähderanta   (Espoo ),3062,..,..,..
2019Q3,02730 Jupperi   (Espoo ),..,..,..,..
2019Q3,02740 Bemböle-Pakankylä   (Espoo ),..,..,..,3439
2019Q3,02750 Sepänkylä-Kuurinniitty   (Espoo ),3649,..,..,3317
2019Q3,02760 Tuomarila-Suvela   (Espoo ),2871,2517,2318,3022
2019Q3,02770 Espoon Keskus   (Espoo ),..,..,..,2669
2019Q3,02780 Kauklahti   (Espoo ),..,..,..,..
2019Q3,02810 Gumböle-Karhusuo   (Espoo ),..,..,..,..
2019Q3,02820 Nupuri-Nuuksio   (Espoo ),..,..,..,..
2019Q3,02860 Siikajärvi   (Espoo ),..,..,..,..
2019Q3,02920 Niipperi   (Espoo ),..,..,..,2481
2019Q3,02940 Lippajärvi-Järvenperä   (Espoo ),..,..,..,..
2019Q3,02970 Kalajärvi   (Espoo ),..,..,..,..
2019Q3,02980 Lakisto   (Espoo ),..,..,..,..
2019Q4,00100 Helsinki Keskusta - Etu-Töölö   (Helsinki ),8068,7435,6728,..
2019Q4,00120 Punavuori   (Helsinki ),7688,7491,7887,..
2019Q4,00130 Kaartinkaupunki   (Helsinki ),..,..,..,..
2019Q4,00140 Kaivopuisto - Ullanlinna   (Helsinki ),8771,8788,8832,..
2019Q4,00150 Eira - Hernesaari   (Helsinki ),7826,7626,7644,..
2019Q4,00160 Katajanokka   (Helsinki ),..,..,6657,..
2019Q4,00170 Kruununhaka   (Helsinki ),7165,7349,7310,..
2019Q4,00180 Kamppi - Ruoholahti   (Helsinki ),7427,5971,5999,..
2019Q4,00190 Suomenlinna   (Helsinki ),..,..,..,..
2019Q4,00200 Lauttasaari   (Helsinki ),7083,6017,5795,6297
2019Q4,00210 Vattuniemi   (Helsinki ),..,5738,5966,..
2019Q4,00220 Jätkäsaari   (Helsinki ),..,..,..,..
2019Q4,00240 Länsi-Pasila   (Helsinki ),..,5010,..,..
2019Q4,00250 Taka-Töölö   (Helsinki ),7038,6778,5800,..
2019Q4,00260 Keski-Töölö   (Helsinki ),..,..,7071,..
2019Q4,00270 Pohjois-Meilahti   (Helsinki ),7676,6726,5966,..
2019Q4,00280 Ruskeasuo   (Helsinki ),..,5630,..,..
2019Q4,00290 Meilahden sairaala-alue   (Helsinki ),..,..,..,..
2019Q4,00300 Pikku Huopalahti   (Helsinki ),..,..,..,..
2019Q4,00310 Kivihaka   (Helsinki ),..,..,..,..
2019Q4,00320 Etelä-Haaga   (Helsinki ),6388,4976,5229,..
2019Q4,00330 Munkkiniemi   (Helsinki ),..,6102,5742,..
2019Q4,00340 Kuusisaari-Lehtisaari   (Helsinki ),..,..,..,..
2019Q4,00350 Munkkivuori-Niemenmäki   (Helsinki ),..,4667,4622,..
2019Q4,00360 Pajamäki   (Helsinki ),..,..,..,..
2019Q4,00370 Reimarla   (Helsinki ),..,..,..,..
2019Q4,00380 Pitäjänmäen teollisuusalue   (Helsinki ),..,..,..,..
2019Q4,00390 Konala   (Helsinki ),..,3455,2558,..
2019Q4,00400 Pohjois-Haaga   (Helsinki ),..,..,4106,..
2019Q4,00410 Malminkartano   (Helsinki ),..,..,2403,..
2019Q4,00420 Kannelmäki   (Helsinki ),..,3482,2929,..
2019Q4,00430 Maununneva   (Helsinki ),..,..,..,3204
2019Q4,00440 Lassila   (Helsinki ),..,4026,3178,..
2019Q4,00500 Sörnäinen   (Helsinki ),6748,6062,5562,..
2019Q4,00510 Etu-Vallila - Alppila   (Helsinki ),6262,5717,6172,..
2019Q4,00520 Itä-Pasila   (Helsinki ),6108,5226,5285,..
2019Q4,00530 Kallio   (Helsinki ),6894,5848,5575,..
2019Q4,00540 Kalasatama   (Helsinki ),..,..,..,..
2019Q4,00550 Vallila   (Helsinki ),6561,5603,..,..
2019Q4,00560 Toukola-Vanhakaupunki   (Helsinki ),6682,5146,..,..
2019Q4,00570 Kulosaari   (Helsinki ),..,..,5203,..
2019Q4,00580 Verkkosaari   (Helsinki ),..,..,..,..
2019Q4,00590 Kaitalahti   (Helsinki ),..,..,..,..
2019Q4,00600 Koskela-Helsinki   (Helsinki ),..,..,3006,..
2019Q4,00610 Käpylä   (Helsinki ),..,5402,5453,..
2019Q4,00620 Metsälä-Etelä-Oulunkylä   (Helsinki ),..,..,..,..
2019Q4,00630 Maunula-Suursuo   (Helsinki ),..,..,3066,..
2019Q4,00640 Oulunkylä-Patola   (Helsinki ),..,3474,3193,..
2019Q4,00650 Veräjämäki   (Helsinki ),..,..,..,..
2019Q4,00660 Länsi-Pakila   (Helsinki ),..,..,..,3505
2019Q4,00670 Paloheinä   (Helsinki ),..,..,..,3318
2019Q4,00680 Itä-Pakila   (Helsinki ),..,..,..,..
2019Q4,00690 Tuomarinkylä-Torpparinmäki   (Helsinki ),..,..,..,..
2019Q4,00700 Malmi   (Helsinki ),..,3174,2634,..
2019Q4,00710 Pihlajamäki   (Helsinki ),..,2775,2407,..
2019Q4,00720 Pukinmäki-Savela   (Helsinki ),4021,3211,2881,2948
2019Q4,00730 Tapanila   (Helsinki ),..,..,2685,3466
